	날짜	시간	요일	1	25	68
2018-06-19 16:00	1266.0	16.0	2.0	35.0	126.0	47.0
2018-06-19 17:00	1266.0	17.0	2.0	29.0	112.0	34.0
2018-06-19 18:00	1266.0	18.0	2.0	23.0	100.0	36.0
2018-06-19 19:00	1266.0	19.0	2.0	18.0	99.0	34.0
2018-06-19 20:00	1266.0	20.0	2.0	18.0	90.0	26.0
2018-06-19 21:00	1266.0	21.0	2.0	15.0	88.0	30.0
2018-06-19 22:00	1266.0	22.0	2.0	15.0	71.0	31.0
2018-06-19 23:00	1266.0	23.0	2.0	14.0	60.0	32.0
2018-06-20 0:00	1267.0	0.0	3.0	12.0	62.0	28.0
2018-06-20 1:00	1267.0	1.0	3.0	13.0	59.0	28.0
2018-06-20 2:00	1267.0	2.0	3.0	12.0	58.0	27.0
2018-06-20 3:00	1267.0	3.0	3.0	12.0	57.5	25.0
2018-06-20 4:00	1267.0	4.0	3.0	13.5	76.1	16.0
2018-06-20 5:00	1267.0	5.0	3.0	14.0	77.4	17.5
2018-06-20 6:00	1267.0	6.0	3.0	13.5	86.5	18.5
2018-06-20 7:00	1267.0	7.0	3.0	18.0	101.5	29.0
2018-06-20 8:00	1267.0	8.0	3.0	21.0	98.0	32.0
2018-06-20 9:00	1267.0	9.0	3.0	30.0	99.0	31.5
2018-06-20 10:00	1267.0	10.0	3.0	30.0	115.0	33.0
2018-06-20 11:00	1267.0	11.0	3.0	26.0	124.0	42.0
2018-06-20 12:00	1267.0	12.0	3.0	32.0	106.0	40.0
2018-06-20 13:00	1267.0	13.0	3.0	30.0	121.0	47.0
2018-06-20 14:00	1267.0	14.0	3.0	50.0	129.0	45.0
2018-06-20 15:00	1267.0	15.0	3.0	42.0	131.0	46.0
2018-06-20 16:00	1267.0	16.0	3.0	40.0	128.0	69.0
2018-06-20 17:00	1267.0	17.0	3.0	36.0	116.0	55.0
2018-06-20 18:00	1267.0	18.0	3.0	21.0	89.0	40.0
2018-06-20 19:00	1267.0	19.0	3.0	16.0	92.0	22.0
2018-06-20 20:00	1267.0	20.0	3.0	17.0	81.0	24.0
2018-06-20 21:00	1267.0	21.0	3.0	16.0	76.0	24.0
2018-06-20 22:00	1267.0	22.0	3.0	15.0	61.0	24.0
2018-06-20 23:00	1267.0	23.0	3.0	14.0	59.0	23.0
2018-06-21 0:00	1268.0	0.0	4.0	13.0	53.0	25.0
2018-06-21 1:00	1268.0	1.0	4.0	12.0	53.0	22.0
2018-06-21 2:00	1268.0	2.0	4.0	13.0	49.0	25.0
2018-06-21 3:00	1268.0	3.0	4.0	12.0	50.0	25.0
2018-06-21 4:00	1268.0	4.0	4.0	12.0	56.0	22.0
2018-06-21 5:00	1268.0	5.0	4.0	13.0	52.0	15.0
2018-06-21 6:00	1268.0	6.0	4.0	12.0	51.0	22.0
2018-06-21 7:00	1268.0	7.0	4.0	17.0	55.0	35.0
2018-06-21 8:00	1268.0	8.0	4.0	19.0	74.0	38.0
2018-06-21 9:00	1268.0	9.0	4.0	22.0	95.0	32.0
2018-06-21 10:00	1268.0	10.0	4.0	30.0	110.0	24.0
2018-06-21 11:00	1268.0	11.0	4.0	28.0	107.0	22.0
2018-06-21 12:00	1268.0	12.0	4.0	32.0	108.0	27.0
2018-06-21 13:00	1268.0	13.0	4.0	30.0	120.0	48.0
2018-06-21 14:00	1268.0	14.0	4.0	35.0	128.0	38.0
2018-06-21 15:00	1268.0	15.0	4.0	34.0	111.7	47.0
2018-06-21 16:00	1268.0	16.0	4.0	37.0	122.5	60.0
2018-06-21 17:00	1268.0	17.0	4.0	32.0	119.0	52.0
2018-06-21 18:00	1268.0	18.0	4.0	19.0	95.0	33.0
2018-06-21 19:00	1268.0	19.0	4.0	18.0	91.0	21.0
2018-06-21 20:00	1268.0	20.0	4.0	19.0	82.0	26.0
2018-06-21 21:00	1268.0	21.0	4.0	18.0	71.0	29.0
2018-06-21 22:00	1268.0	22.0	4.0	15.0	55.0	27.0
2018-06-21 23:00	1268.0	23.0	4.0	13.0	54.0	27.0
2018-06-22 0:00	1269.0	0.0	5.0	13.0	56.0	26.0
2018-06-22 1:00	1269.0	1.0	5.0	13.0	52.0	27.0
2018-06-22 2:00	1269.0	2.0	5.0	13.0	58.0	25.0
2018-06-22 3:00	1269.0	3.0	5.0	12.0	57.0	24.0
2018-06-22 4:00	1269.0	4.0	5.0	13.0	57.0	25.0
2018-06-22 5:00	1269.0	5.0	5.0	13.0	56.0	13.0
2018-06-22 6:00	1269.0	6.0	5.0	14.0	53.0	15.0
2018-06-22 7:00	1269.0	7.0	5.0	17.0	54.0	20.0
2018-06-22 8:00	1269.0	8.0	5.0	19.0	75.0	21.0
2018-06-22 9:00	1269.0	9.0	5.0	27.0	95.0	34.0
2018-06-22 10:00	1269.0	10.0	5.0	35.0	126.0	47.0
2018-06-22 11:00	1269.0	11.0	5.0	36.0	133.0	39.0
2018-06-22 12:00	1269.0	12.0	5.0	39.0	120.0	30.0
2018-06-22 13:00	1269.0	13.0	5.0	41.0	137.0	53.0
2018-06-22 14:00	1269.0	14.0	5.0	45.0	141.0	53.0
2018-06-22 15:00	1269.0	15.0	5.0	54.0	139.0	59.0
2018-06-22 16:00	1269.0	16.0	5.0	46.0	146.0	62.0
2018-06-22 17:00	1269.0	17.0	5.0	34.0	128.0	63.0
2018-06-22 18:00	1269.0	18.0	5.0	23.0	96.0	45.0
2018-06-22 19:00	1269.0	19.0	5.0	18.0	85.0	39.0
2018-06-22 20:00	1269.0	20.0	5.0	15.0	81.0	30.0
2018-06-22 21:00	1269.0	21.0	5.0	14.0	66.0	25.0
2018-06-22 22:00	1269.0	22.0	5.0	12.0	50.0	26.0
2018-06-22 23:00	1269.0	23.0	5.0	13.0	48.0	25.0
2018-06-23 0:00	1270.0	0.0	6.0	11.0	49.0	24.0
2018-06-23 1:00	1270.0	1.0	6.0	12.0	47.0	28.0
2018-06-23 2:00	1270.0	2.0	6.0	11.0	48.0	28.0
2018-06-23 3:00	1270.0	3.0	6.0	12.0	46.0	28.0
2018-06-23 4:00	1270.0	4.0	6.0	11.0	45.0	27.0
2018-06-23 5:00	1270.0	5.0	6.0	11.0	45.0	14.0
2018-06-23 6:00	1270.0	6.0	6.0	11.0	45.0	14.0
2018-06-23 7:00	1270.0	7.0	6.0	16.0	46.0	14.0
2018-06-23 8:00	1270.0	8.0	6.0	17.0	49.0	28.0
2018-06-23 9:00	1270.0	9.0	6.0	18.0	62.0	32.0
2018-06-23 10:00	1270.0	10.0	6.0	19.0	68.0	24.0
2018-06-23 11:00	1270.0	11.0	6.0	16.0	78.0	14.0
2018-06-23 12:00	1270.0	12.0	6.0	21.0	67.0	16.0
2018-06-23 13:00	1270.0	13.0	6.0	17.0	69.0	14.0
2018-06-23 14:00	1270.0	14.0	6.0	12.0	73.0	14.0
2018-06-23 15:00	1270.0	15.0	6.0	31.0	82.0	15.0
2018-06-23 16:00	1270.0	16.0	6.0	28.5	34.0	6.0
2018-06-23 17:00	1270.0	17.0	6.0	26.0	107.9	15.5
2018-06-23 18:00	1270.0	18.0	6.0	23.5	105.4	20.5
2018-06-23 19:00	1270.0	19.0	6.0	21.0	99.9	26.5
2018-06-23 20:00	1270.0	20.0	6.0	19.5	105.5	24.5
2018-06-23 21:00	1270.0	21.0	6.0	19.0	96.5	31.5
2018-06-23 22:00	1270.0	22.0	6.0	18.0	95.5	22.0
2018-06-23 23:00	1270.0	23.0	6.0	15.5	87.0	22.0
2018-06-24 0:00	1271.0	0.0	7.0	15.0	83.5	21.5
2018-06-24 1:00	1271.0	1.0	7.0	13.0	82.0	22.0
2018-06-24 2:00	1271.0	2.0	7.0	12.5	81.0	21.5
2018-06-24 3:00	1271.0	3.0	7.0	12.0	80.0	20.0
2018-06-24 4:00	1271.0	4.0	7.0	12.0	83.5	17.0
2018-06-24 5:00	1271.0	5.0	7.0	11.5	79.5	16.5
2018-06-24 6:00	1271.0	6.0	7.0	12.0	83.0	16.5
2018-06-24 7:00	1271.0	7.0	7.0	14.0	80.0	18.5
2018-06-24 8:00	1271.0	8.0	7.0	15.0	82.0	21.5
2018-06-24 9:00	1271.0	9.0	7.0	18.0	83.5	18.5
2018-06-24 10:00	1271.0	10.0	7.0	19.0	92.0	17.5
2018-06-24 11:00	1271.0	11.0	7.0	20.5	95.5	14.0
2018-06-24 12:00	1271.0	12.0	7.0	23.0	107.5	13.0
2018-06-24 13:00	1271.0	13.0	7.0	26.0	111.5	13.0
2018-06-24 14:00	1271.0	14.0	7.0	26.0	115.0	13.5
2018-06-24 15:00	1271.0	15.0	7.0	28.5	120.5	13.5
2018-06-24 16:00	1271.0	16.0	7.0	28.5	120.0	14.0
2018-06-24 17:00	1271.0	17.0	7.0	26.0	115.0	16.0
2018-06-24 18:00	1271.0	18.0	7.0	26.0	120.0	23.0
2018-06-24 19:00	1271.0	19.0	7.0	21.0	108.0	25.5
2018-06-24 20:00	1271.0	20.0	7.0	18.5	109.0	27.0
2018-06-24 21:00	1271.0	21.0	7.0	16.0	99.5	27.0
2018-06-24 22:00	1271.0	22.0	7.0	16.5	93.6	22.0
2018-06-24 23:00	1271.0	23.0	7.0	16.0	82.4	21.5
2018-06-25 0:00	1272.0	0.0	1.0	17.5	84.6	21.0
2018-06-25 1:00	1272.0	1.0	1.0	18.0	78.4	21.0
2018-06-25 2:00	1272.0	2.0	1.0	17.5	83.5	20.5
2018-06-25 3:00	1272.0	3.0	1.0	17.0	84.0	18.5
2018-06-25 4:00	1272.0	4.0	1.0	17.0	75.0	16.0
2018-06-25 5:00	1272.0	5.0	1.0	16.0	78.0	16.5
2018-06-25 6:00	1272.0	6.0	1.0	15.8	78.5	18.5
2018-06-25 7:00	1272.0	7.0	1.0	19.9	95.5	21.5
2018-06-25 8:00	1272.0	8.0	1.0	26.6	118.5	26.0
2018-06-25 9:00	1272.0	9.0	1.0	37.9	150.0	26.5
2018-06-25 10:00	1272.0	10.0	1.0	51.3	143.0	28.0
2018-06-25 11:00	1272.0	11.0	1.0	45.0	152.0	25.0
2018-06-25 12:00	1272.0	12.0	1.0	44.0	125.0	29.0
2018-06-25 13:00	1272.0	13.0	1.0	63.0	147.0	62.0
2018-06-25 14:00	1272.0	14.0	1.0	64.0	145.0	48.0
2018-06-25 15:00	1272.0	15.0	1.0	59.0	151.0	54.0
2018-06-25 16:00	1272.0	16.0	1.0	66.0	150.0	44.0
2018-06-25 17:00	1272.0	17.0	1.0	56.0	129.0	53.0
2018-06-25 18:00	1272.0	18.0	1.0	29.0	104.0	42.0
2018-06-25 19:00	1272.0	19.0	1.0	22.0	90.0	21.0
2018-06-25 20:00	1272.0	20.0	1.0	23.0	94.0	23.0
2018-06-25 21:00	1272.0	21.0	1.0	21.0	88.0	28.0
2018-06-25 22:00	1272.0	22.0	1.0	17.0	66.0	24.0
2018-06-25 23:00	1272.0	23.0	1.0	18.0	62.0	25.0
2018-06-26 0:00	1273.0	0.0	2.0	17.0	52.0	23.0
2018-06-26 1:00	1273.0	1.0	2.0	15.0	49.0	24.0
2018-06-26 2:00	1273.0	2.0	2.0	13.0	48.0	23.0
2018-06-26 3:00	1273.0	3.0	2.0	12.0	48.0	23.0
2018-06-26 4:00	1273.0	4.0	2.0	11.0	48.0	23.0
2018-06-26 5:00	1273.0	5.0	2.0	13.0	47.0	13.0
2018-06-26 6:00	1273.0	6.0	2.0	11.0	54.0	15.0
2018-06-26 7:00	1273.0	7.0	2.0	16.0	64.0	20.0
2018-06-26 8:00	1273.0	8.0	2.0	19.0	71.0	40.0
2018-06-26 9:00	1273.0	9.0	2.0	24.0	96.0	38.0
2018-06-26 10:00	1273.0	10.0	2.0	25.0	110.0	33.0
2018-06-26 11:00	1273.0	11.0	2.0	23.0	122.0	24.0
2018-06-26 12:00	1273.0	12.0	2.0	28.0	107.0	30.0
2018-06-26 13:00	1273.0	13.0	2.0	22.0	123.0	24.0
2018-06-26 14:00	1273.0	14.0	2.0	32.0	135.0	22.0
2018-06-26 15:00	1273.0	15.0	2.0	35.0	124.0	22.0
2018-06-26 16:00	1273.0	16.0	2.0	39.0	123.0	39.0
2018-06-26 17:00	1273.0	17.0	2.0	37.0	118.0	43.0
2018-06-26 18:00	1273.0	18.0	2.0	21.0	99.0	39.0
2018-06-26 19:00	1273.0	19.0	2.0	20.0	89.0	38.0
2018-06-26 20:00	1273.0	20.0	2.0	22.0	91.0	25.0
2018-06-26 21:00	1273.0	21.0	2.0	17.0	79.0	24.0
2018-06-26 22:00	1273.0	22.0	2.0	15.0	64.0	22.0
2018-06-26 23:00	1273.0	23.0	2.0	15.0	66.0	24.0
2018-06-27 0:00	1274.0	0.0	3.0	13.0	53.0	23.0
2018-06-27 1:00	1274.0	1.0	3.0	13.0	53.0	23.0
2018-06-27 2:00	1274.0	2.0	3.0	11.0	57.0	24.0
2018-06-27 3:00	1274.0	3.0	3.0	11.0	58.0	23.0
2018-06-27 4:00	1274.0	4.0	3.0	12.0	54.0	23.0
2018-06-27 5:00	1274.0	5.0	3.0	12.0	51.0	14.0
2018-06-27 6:00	1274.0	6.0	3.0	13.0	48.0	15.0
2018-06-27 7:00	1274.0	7.0	3.0	15.0	52.0	17.0
2018-06-27 8:00	1274.0	8.0	3.0	22.0	75.0	34.0
2018-06-27 9:00	1274.0	9.0	3.0	24.0	98.0	28.0
2018-06-27 10:00	1274.0	10.0	3.0	46.0	138.0	36.0
2018-06-27 11:00	1274.0	11.0	3.0	46.0	140.0	28.0
2018-06-27 12:00	1274.0	12.0	3.0	38.0	112.0	20.0
2018-06-27 13:00	1274.0	13.0	3.0	25.0	130.0	28.0
2018-06-27 14:00	1274.0	14.0	3.0	65.0	145.0	18.0
2018-06-27 15:00	1274.0	15.0	3.0	58.0	143.0	23.0
2018-06-27 16:00	1274.0	16.0	3.0	36.0	131.0	18.0
2018-06-27 17:00	1274.0	17.0	3.0	35.0	136.5	38.5
2018-06-27 18:00	1274.0	18.0	3.0	34.0	134.5	22.0
2018-06-27 19:00	1274.0	19.0	3.0	20.0	116.0	26.5
2018-06-27 20:00	1274.0	20.0	3.0	20.5	113.0	29.5
2018-06-27 21:00	1274.0	21.0	3.0	17.5	101.5	33.0
2018-06-27 22:00	1274.0	22.0	3.0	16.5	95.5	35.0
2018-06-27 23:00	1274.0	23.0	3.0	14.0	84.0	26.5
2018-06-28 0:00	1275.0	0.0	4.0	12.5	61.0	24.0
2018-06-28 1:00	1275.0	1.0	4.0	12.5	50.0	23.5
2018-06-28 2:00	1275.0	2.0	4.0	12.0	51.0	23.0
2018-06-28 3:00	1275.0	3.0	4.0	13.0	49.0	23.0
2018-06-28 4:00	1275.0	4.0	4.0	13.0	48.0	22.0
2018-06-28 5:00	1275.0	5.0	4.0	13.0	47.0	14.0
2018-06-28 6:00	1275.0	6.0	4.0	13.0	47.0	15.0
2018-06-28 7:00	1275.0	7.0	4.0	17.0	48.0	18.0
2018-06-28 8:00	1275.0	8.0	4.0	19.0	76.0	27.0
2018-06-28 9:00	1275.0	9.0	4.0	27.0	101.0	37.0
2018-06-28 10:00	1275.0	10.0	4.0	34.0	110.0	36.0
2018-06-28 11:00	1275.0	11.0	4.0	30.0	124.0	24.0
2018-06-28 12:00	1275.0	12.0	4.0	40.0	100.0	23.0
2018-06-28 13:00	1275.0	13.0	4.0	36.0	105.0	43.0
2018-06-28 14:00	1275.0	14.0	4.0	48.0	139.0	54.0
2018-06-28 15:00	1275.0	15.0	4.0	37.0	124.0	53.0
2018-06-28 16:00	1275.0	16.0	4.0	43.0	123.0	69.0
2018-06-28 17:00	1275.0	17.0	4.0	42.0	111.0	59.0
2018-06-28 18:00	1275.0	18.0	4.0	22.0	85.0	37.0
2018-06-28 19:00	1275.0	19.0	4.0	18.0	82.0	36.0
2018-06-28 20:00	1275.0	20.0	4.0	15.0	83.0	26.0
2018-06-28 21:00	1275.0	21.0	4.0	12.0	74.0	24.0
2018-06-28 22:00	1275.0	22.0	4.0	17.0	56.0	24.0
2018-06-28 23:00	1275.0	23.0	4.0	11.0	55.0	19.0
2018-06-29 0:00	1276.0	0.0	5.0	13.0	61.0	27.0
2018-06-29 1:00	1276.0	1.0	5.0	11.0	52.0	23.0
2018-06-29 2:00	1276.0	2.0	5.0	11.0	54.0	23.0
2018-06-29 3:00	1276.0	3.0	5.0	11.0	48.0	21.0
2018-06-29 4:00	1276.0	4.0	5.0	10.0	46.0	22.0
2018-06-29 5:00	1276.0	5.0	5.0	12.0	48.0	12.0
2018-06-29 6:00	1276.0	6.0	5.0	11.0	46.0	14.0
2018-06-29 7:00	1276.0	7.0	5.0	12.0	46.0	17.0
2018-06-29 8:00	1276.0	8.0	5.0	26.0	73.0	43.0
2018-06-29 9:00	1276.0	9.0	5.0	42.0	98.0	42.0
2018-06-29 10:00	1276.0	10.0	5.0	46.0	128.0	38.0
2018-06-29 11:00	1276.0	11.0	5.0	46.0	127.0	27.0
2018-06-29 12:00	1276.0	12.0	5.0	46.0	116.0	27.0
2018-06-29 13:00	1276.0	13.0	5.0	52.0	139.0	50.0
2018-06-29 14:00	1276.0	14.0	5.0	62.0	157.0	45.0
2018-06-29 15:00	1276.0	15.0	5.0	58.0	141.0	63.0
2018-06-29 16:00	1276.0	16.0	5.0	62.0	135.0	63.0
2018-06-29 17:00	1276.0	17.0	5.0	40.0	119.0	39.0
2018-06-29 18:00	1276.0	18.0	5.0	29.0	91.0	19.0
2018-06-29 19:00	1276.0	19.0	5.0	19.0	86.0	17.0
2018-06-29 20:00	1276.0	20.0	5.0	21.0	79.0	22.0
2018-06-29 21:00	1276.0	21.0	5.0	16.0	72.0	27.0
2018-06-29 22:00	1276.0	22.0	5.0	12.0	57.0	24.0
2018-06-29 23:00	1276.0	23.0	5.0	13.0	57.0	24.0
2018-06-30 0:00	1277.0	0.0	6.0	13.0	52.0	24.0
2018-06-30 1:00	1277.0	1.0	6.0	13.5	52.0	24.0
2018-06-30 2:00	1277.0	2.0	6.0	14.0	81.5	24.0
2018-06-30 3:00	1277.0	3.0	6.0	13.5	81.0	23.0
2018-06-30 4:00	1277.0	4.0	6.0	13.0	48.0	24.0
2018-06-30 5:00	1277.0	5.0	6.0	12.5	47.0	21.0
2018-06-30 6:00	1277.0	6.0	6.0	12.0	45.0	30.0
2018-06-30 7:00	1277.0	7.0	6.0	14.0	49.0	32.0
2018-06-30 8:00	1277.0	8.0	6.0	16.0	57.0	24.0
2018-06-30 9:00	1277.0	9.0	6.0	17.5	91.5	31.0
2018-06-30 10:00	1277.0	10.0	6.0	20.5	97.0	22.0
2018-06-30 11:00	1277.0	11.0	6.0	19.5	96.0	22.3
2018-06-30 12:00	1277.0	12.0	6.0	20.0	101.0	17.5
2018-06-30 13:00	1277.0	13.0	6.0	21.0	101.5	16.8
2018-06-30 14:00	1277.0	14.0	6.0	21.0	99.5	16.0
2018-06-30 15:00	1277.0	15.0	6.0	23.0	105.0	15.5
2018-06-30 16:00	1277.0	16.0	6.0	22.5	99.0	18.5
2018-06-30 17:00	1277.0	17.0	6.0	21.0	95.0	24.5
2018-06-30 18:00	1277.0	18.0	6.0	20.0	92.5	26.5
2018-06-30 19:00	1277.0	19.0	6.0	16.0	85.5	35.0
2018-06-30 20:00	1277.0	20.0	6.0	16.0	87.5	32.5
2018-06-30 21:00	1277.0	21.0	6.0	14.0	79.5	31.0
2018-06-30 22:00	1277.0	22.0	6.0	14.5	82.5	28.5
2018-06-30 23:00	1277.0	23.0	6.0	14.5	85.8	24.8
2018-07-01 0:00	1278.0	0.0	7.0	25.0	55.0	25.0
2018-07-01 1:00	1278.0	1.0	7.0	52.0	50.0	24.0
2018-07-01 2:00	1278.0	2.0	7.0	44.0	40.0	17.0
2018-07-01 3:00	1278.0	3.0	7.0	44.0	40.0	16.0
2018-07-01 4:00	1278.0	4.0	7.0	44.0	40.0	16.0
2018-07-01 5:00	1278.0	5.0	7.0	44.0	40.0	16.0
2018-07-01 6:00	1278.0	6.0	7.0	44.0	40.0	16.0
2018-07-01 7:00	1278.0	7.0	7.0	44.0	40.0	16.0
2018-07-01 8:00	1278.0	8.0	7.0	44.0	40.0	16.0
2018-07-01 9:00	1278.0	9.0	7.0	44.0	40.0	16.0
2018-07-01 10:00	1278.0	10.0	7.0	45.0	41.0	19.0
2018-07-01 11:00	1278.0	11.0	7.0	45.0	41.0	19.0
2018-07-01 12:00	1278.0	12.0	7.0	46.0	42.0	20.0
2018-07-01 13:00	1278.0	13.0	7.0	45.0	41.0	18.0
2018-07-01 14:00	1278.0	14.0	7.0	49.0	45.0	22.0
2018-07-01 15:00	1278.0	15.0	7.0	48.0	44.0	21.0
2018-07-01 16:00	1278.0	16.0	7.0	48.0	45.0	21.0
2018-07-01 17:00	1278.0	17.0	7.0	51.0	47.0	23.0
2018-07-01 18:00	1278.0	18.0	7.0	50.0	46.0	22.0
2018-07-01 19:00	1278.0	19.0	7.0	52.0	48.0	24.0
2018-07-01 20:00	1278.0	20.0	7.0	50.0	47.0	22.0
2018-07-01 21:00	1278.0	21.0	7.0	51.0	47.0	23.0
2018-07-01 22:00	1278.0	22.0	7.0	52.0	48.0	24.0
2018-07-01 23:00	1278.0	23.0	7.0	51.0	47.0	23.0
2018-07-02 0:00	1279.0	0.0	1.0	33.0	73.0	24.0
2018-07-02 1:00	1279.0	1.0	1.0	52.0	116.0	24.0
2018-07-02 2:00	1279.0	2.0	1.0	52.0	116.0	24.0
2018-07-02 3:00	1279.0	3.0	1.0	51.0	114.0	23.0
2018-07-02 4:00	1279.0	4.0	1.0	52.0	116.0	24.0
2018-07-02 5:00	1279.0	5.0	1.0	52.0	116.0	24.0
2018-07-02 6:00	1279.0	6.0	1.0	52.0	116.0	24.0
2018-07-02 7:00	1279.0	7.0	1.0	51.0	114.0	23.0
2018-07-02 8:00	1279.0	8.0	1.0	52.0	116.0	24.0
2018-07-02 9:00	1279.0	9.0	1.0	36.0	107.0	23.0
2018-07-02 10:00	1279.0	10.0	1.0	52.0	115.0	25.0
2018-07-02 11:00	1279.0	11.0	1.0	52.0	116.0	21.0
2018-07-02 12:00	1279.0	12.0	1.0	52.0	116.0	26.0
2018-07-02 13:00	1279.0	13.0	1.0	51.0	140.0	34.0
2018-07-02 14:00	1279.0	14.0	1.0	55.0	147.0	40.0
2018-07-02 15:00	1279.0	15.0	1.0	63.0	153.0	40.0
2018-07-02 16:00	1279.0	16.0	1.0	60.0	146.0	24.0
2018-07-02 17:00	1279.0	17.0	1.0	48.0	131.0	29.0
2018-07-02 18:00	1279.0	18.0	1.0	24.0	89.0	36.0
2018-07-02 19:00	1279.0	19.0	1.0	23.0	93.0	32.0
2018-07-02 20:00	1279.0	20.0	1.0	18.0	90.0	31.0
2018-07-02 21:00	1279.0	21.0	1.0	18.0	84.0	24.0
2018-07-02 22:00	1279.0	22.0	1.0	15.0	62.0	24.0
2018-07-02 23:00	1279.0	23.0	1.0	15.0	60.0	23.0
2018-07-03 0:00	1280.0	0.0	2.0	13.0	56.0	23.0
2018-07-03 1:00	1280.0	1.0	2.0	12.0	50.0	22.0
2018-07-03 2:00	1280.0	2.0	2.0	12.0	48.0	23.0
2018-07-03 3:00	1280.0	3.0	2.0	12.0	46.0	23.0
2018-07-03 4:00	1280.0	4.0	2.0	12.0	46.0	22.0
2018-07-03 5:00	1280.0	5.0	2.0	13.0	46.0	12.0
2018-07-03 6:00	1280.0	6.0	2.0	14.0	46.0	15.0
2018-07-03 7:00	1280.0	7.0	2.0	17.0	56.0	20.0
2018-07-03 8:00	1280.0	8.0	2.0	20.0	89.0	21.0
2018-07-03 9:00	1280.0	9.0	2.0	33.0	121.0	33.0
2018-07-03 10:00	1280.0	10.0	2.0	43.0	125.0	39.0
2018-07-03 11:00	1280.0	11.0	2.0	46.0	127.0	45.0
2018-07-03 12:00	1280.0	12.0	2.0	40.0	111.0	29.0
2018-07-03 13:00	1280.0	13.0	2.0	51.0	138.0	54.0
2018-07-03 14:00	1280.0	14.0	2.0	60.0	151.0	54.0
2018-07-03 15:00	1280.0	15.0	2.0	53.0	148.0	67.0
2018-07-03 16:00	1280.0	16.0	2.0	52.0	141.0	62.0
2018-07-03 17:00	1280.0	17.0	2.0	43.0	128.0	31.0
2018-07-03 18:00	1280.0	18.0	2.0	18.0	109.0	18.0
2018-07-03 19:00	1280.0	19.0	2.0	17.0	108.0	16.0
2018-07-03 20:00	1280.0	20.0	2.0	17.0	106.0	25.0
2018-07-03 21:00	1280.0	21.0	2.0	16.0	94.0	25.0
2018-07-03 22:00	1280.0	22.0	2.0	13.0	63.0	24.0
2018-07-03 23:00	1280.0	23.0	2.0	13.0	63.0	24.0
2018-07-04 0:00	1281.0	0.0	3.0	15.0	61.0	23.0
2018-07-04 1:00	1281.0	1.0	3.0	12.0	57.0	32.0
2018-07-04 2:00	1281.0	2.0	3.0	12.0	58.0	41.0
2018-07-04 3:00	1281.0	3.0	3.0	12.0	53.0	40.0
2018-07-04 4:00	1281.0	4.0	3.0	13.0	49.0	24.0
2018-07-04 5:00	1281.0	5.0	3.0	16.0	57.0	13.0
2018-07-04 6:00	1281.0	6.0	3.0	17.0	57.0	17.0
2018-07-04 7:00	1281.0	7.0	3.0	22.0	63.0	25.0
2018-07-04 8:00	1281.0	8.0	3.0	28.0	101.0	25.0
2018-07-04 9:00	1281.0	9.0	3.0	51.0	125.0	33.0
2018-07-04 10:00	1281.0	10.0	3.0	66.0	144.0	62.0
2018-07-04 11:00	1281.0	11.0	3.0	62.0	155.0	51.0
2018-07-04 12:00	1281.0	12.0	3.0	54.0	132.0	59.0
2018-07-04 13:00	1281.0	13.0	3.0	66.0	159.0	54.0
2018-07-04 14:00	1281.0	14.0	3.0	76.0	167.0	68.0
2018-07-04 15:00	1281.0	15.0	3.0	69.0	166.0	65.0
2018-07-04 16:00	1281.0	16.0	3.0	65.0	156.0	82.0
2018-07-04 17:00	1281.0	17.0	3.0	57.0	137.0	54.0
2018-07-04 18:00	1281.0	18.0	3.0	26.0	98.0	40.0
2018-07-04 19:00	1281.0	19.0	3.0	24.0	102.0	36.0
2018-07-04 20:00	1281.0	20.0	3.0	20.0	100.0	31.0
2018-07-04 21:00	1281.0	21.0	3.0	20.0	86.0	34.0
2018-07-04 22:00	1281.0	22.0	3.0	15.0	58.0	29.0
2018-07-04 23:00	1281.0	23.0	3.0	15.0	59.0	26.0
2018-07-05 0:00	1282.0	0.0	4.0	12.0	50.0	27.0
2018-07-05 1:00	1282.0	1.0	4.0	12.0	51.0	26.0
2018-07-05 2:00	1282.0	2.0	4.0	12.0	53.0	24.0
2018-07-05 3:00	1282.0	3.0	4.0	12.0	50.0	24.0
2018-07-05 4:00	1282.0	4.0	4.0	11.0	49.0	23.0
2018-07-05 5:00	1282.0	5.0	4.0	12.0	51.0	12.0
2018-07-05 6:00	1282.0	6.0	4.0	13.0	51.0	16.0
2018-07-05 7:00	1282.0	7.0	4.0	18.0	61.0	22.0
2018-07-05 8:00	1282.0	8.0	4.0	22.0	93.0	44.0
2018-07-05 9:00	1282.0	9.0	4.0	32.0	130.0	51.0
2018-07-05 10:00	1282.0	10.0	4.0	42.0	140.0	68.0
2018-07-05 11:00	1282.0	11.0	4.0	42.0	139.0	50.0
2018-07-05 12:00	1282.0	12.0	4.0	32.0	108.0	42.0
2018-07-05 13:00	1282.0	13.0	4.0	46.0	137.0	45.0
2018-07-05 14:00	1282.0	14.0	4.0	45.0	134.0	39.0
2018-07-05 15:00	1282.0	15.0	4.0	40.0	123.0	39.0
2018-07-05 16:00	1282.0	16.0	4.0	46.0	141.0	51.0
2018-07-05 17:00	1282.0	17.0	4.0	34.0	126.0	37.0
2018-07-05 18:00	1282.0	18.0	4.0	22.0	98.0	36.0
2018-07-05 19:00	1282.0	19.0	4.0	18.0	99.0	33.0
